id,Date,Time,Symbol,Price,Equity,Balance,Profit,Positions,Score,ExitScore,Factors_srScore,Factors_maScore,Factors_rsiScore,Factors_macdScore,Factors_stochScore,Factors_bbScore,Factors_atrScore,Factors_sarScore,Factors_ichimokuScore,Factors_adxScore,Factors_volumeScore,Factors_mfiScore,Factors_priceMAScore,Factors_emaScore,Factors_emaCrossScore,Factors_cciScore,Factors_breakoutScore,Factors_phaseScore,Factors_institutionalPhaseScore,Factors_orderBlockScore,Factors_sweepScore,Factors_htfScore,Factors_uhtfScore,Factors_fvgScore,Factors_pullbackScore,Factors_supportStrength,Factors_resistanceStrength,Factors_candleScore,Factors_candlePattern,Factors_candleContext,Factors_majorFactors,Factors_nearestLevels,Factors_confidence,Factors_fvgContext,ExitFactors_srScore,ExitFactors_maScore,ExitFactors_rsiScore,ExitFactors_macdScore,ExitFactors_stochScore,ExitFactors_bbScore,ExitFactors_atrScore,ExitFactors_sarScore,ExitFactors_ichimokuScore,ExitFactors_adxScore,ExitFactors_volumeScore,ExitFactors_mfiScore,ExitFactors_priceMAScore,ExitFactors_emaScore,ExitFactors_emaCrossScore,ExitFactors_cciScore,ExitFactors_breakoutScore,ExitFactors_phaseScore,ExitFactors_institutionalPhaseScore,ExitFactors_orderBlockScore,ExitFactors_sweepScore,ExitFactors_htfScore,ExitFactors_uhtfScore,ExitFactors_fvgScore,ExitFactors_pullbackScore,ExitFactors_supportStrength,ExitFactors_resistanceStrength,ExitFactors_candleScore,ExitFactors_candlePattern,ExitFactors_candleContext,ExitFactors_majorFactors,ExitFactors_nearestLevels,ExitFactors_confidence,ExitFactors_fvgContext,EntryScore_Indicator,EntryScore_ADX,EntryScore_SR,EntryScore_FVG,EntryScore_HTF,EntryScore_Candle,EntryScore_Breakout,EntryScore_Phase,EntryScore_InstPhase,EntryScore_OrderBlock,EntryScore_Sweep,EntryScore_UHTF,EntryScore_MarketType,EntryScore_Bias,EntryScore_Fibonacci,EntryScore_VWAP,EntryScore_AVWAP,EntryScore_Pullback,EntryScore_Swing,EntryScore_EMA,EntryScore_FinalScore,EntryScore_Threshold,EntryScore_StrategyType,EntryScore_ActiveStrategies,EntryScore_MainReason,ExitScoreDetails_Indicator,ExitScoreDetails_ADX,ExitScoreDetails_SR,ExitScoreDetails_FVG,ExitScoreDetails_HTF,ExitScoreDetails_Candle,ExitScoreDetails_Breakout,ExitScoreDetails_Phase,ExitScoreDetails_InstPhase,ExitScoreDetails_OrderBlock,ExitScoreDetails_Sweep,ExitScoreDetails_UHTF,ExitScoreDetails_MarketType,ExitScoreDetails_Bias,ExitScoreDetails_Fibonacci,ExitScoreDetails_VWAP,ExitScoreDetails_AVWAP,ExitScoreDetails_Pullback,ExitScoreDetails_Swing,ExitScoreDetails_EMA,ExitScoreDetails_FinalScore,ExitScoreDetails_Threshold,ExitScoreDetails_StrategyType,ExitScoreDetails_ActiveStrategies,ExitScoreDetails_MainReason,Pullback_PullbackValid,Pullback_SwingHigh,Pullback_SwingLow,Pullback_InGoldenZone,Pullback_Strength,Factors_BULL_FVG,Factors_BEAR_FVG
2003,08/25/2022,22:38:00,SYM,13.54,1000.00,1000.00,0.00,0,32.04,76.35,0.0,90.0,-31.69,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,37.54,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,26.02,0.0,0.0,100.0,72.97,100.0,86.28,35.99,0.0,3.39,0.0,0.0,0.0,22.85,0.0,80.05,6.16,50.0,34.08,-4.86,32.04,32.4,MULTI_STRATEGY,12.0,,-87.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.35,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2004,08/25/2022,22:39:00,SYM,13.57,1000.00,1000.00,0.00,0,28.00,56.35,0.0,90.0,-90.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,55.57,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,25.71,0.0,-30.37,100.0,73.06,100.0,86.28,35.99,0.0,0.0,0.0,0.0,0.0,22.85,0.0,82.9,0.0,50.0,0.0,-11.35,28.0,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2005,08/25/2022,22:40:00,SYM,13.58,1000.00,1000.00,0.00,0,15.02,76.35,0.0,90.0,-90.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,0.0,-36.89,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,57.85,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,29.51,0.0,-32.11,100.0,73.08,0.0,0.0,35.99,0.0,0.0,0.0,0.0,0.0,22.85,0.0,55.92,0.0,50.0,0.0,-13.89,15.02,29.85,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.35,10.45,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2006,08/25/2022,22:41:30,SYM,13.54,1000.00,1000.00,0.00,0,18.73,46.35,0.0,90.0,-31.14,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,0.0,-31.72,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,36.7,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,36.65,0.0,0.0,100.0,72.97,0.0,0.0,20.57,0.0,3.35,0.0,0.0,0.0,22.85,0.0,53.24,5.04,50.0,34.08,-5.23,18.73,30.68,MULTI_STRATEGY,12.0,,-87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35,10.74,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2007,08/25/2022,22:42:30,SYM,13.57,1000.00,1000.00,0.00,0,14.44,26.35,0.0,90.0,-90.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,0.0,-36.6,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,50.85,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,32.1,0.0,-30.31,100.0,73.06,0.0,0.0,20.57,0.0,0.0,0.0,0.0,0.0,22.85,0.0,55.18,0.0,50.0,0.0,-11.72,14.44,30.68,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,10.74,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2008,08/25/2022,22:43:30,SYM,13.54,1000.00,1000.00,0.00,0,18.46,16.35,0.0,90.0,-31.14,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,0.0,-29.41,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,36.7,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,36.82,0.0,0.0,100.0,72.97,0.0,0.0,15.4,0.0,3.33,0.0,0.0,0.0,22.85,0.0,53.2,5.04,50.0,34.08,-5.23,18.46,30.68,MULTI_STRATEGY,12.0,,-87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,10.74,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2009,08/25/2022,22:44:40,SYM,13.59,1000.00,1000.00,0.00,0,14.93,-4.84,0.0,90.0,-90.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,90.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,59.64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,34.71,0.0,-33.18,100.0,73.11,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.28,22.85,0.0,70.37,0.0,50.0,0.0,-16.05,14.93,32.33,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.84,11.32,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2010,08/25/2022,22:45:40,SYM,13.60,1000.00,1000.00,0.00,0,16.72,35.16,0.0,90.0,-90.0,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,90.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,61.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,38.57,0.0,-35.09,100.0,73.2,0.0,0.0,30.83,0.0,0.0,0.0,0.0,1.18,22.85,0.0,85.19,0.0,50.0,0.0,-18.22,16.72,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2011,08/25/2022,22:46:40,SYM,13.58,1000.00,1000.00,0.00,0,16.51,75.16,0.0,90.0,-90.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,90.0,-90.0,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,57.85,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,34.29,0.0,-32.21,100.0,73.15,0.0,0.0,30.84,0.0,0.0,0.0,0.0,0.0,22.85,0.0,83.14,0.0,50.0,0.0,-13.89,16.51,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.16,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2012,08/25/2022,22:47:59,SYM,13.58,1000.00,1000.00,0.00,0,16.52,85.16,0.0,90.0,-90.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,90.0,-90.0,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,57.85,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,34.29,0.0,-31.97,100.0,73.15,0.0,0.0,30.84,0.0,0.0,0.0,0.0,0.0,22.85,0.0,83.06,0.0,50.0,0.0,-13.89,16.52,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2013,08/25/2022,22:48:59,SYM,13.55,1000.00,1000.00,0.00,0,22.09,65.16,0.0,90.0,-36.34,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,0.0,6.67,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,44.51,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,38.6,0.0,0.0,100.0,73.06,0.0,0.0,41.71,0.0,0.0,0.0,0.0,0.0,22.85,0.0,79.74,35.85,50.0,20.89,-8.13,22.09,32.4,MULTI_STRATEGY,12.0,,-84.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2014,08/25/2022,22:49:59,SYM,13.60,1000.00,1000.00,0.00,0,17.81,26.82,0.0,90.0,-90.0,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,90.0,24.01,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,61.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,48.86,0.0,-42.75,100.0,73.2,0.0,0.0,41.73,0.0,0.0,0.0,0.0,1.18,22.85,0.0,84.07,6.59,50.0,0.0,-20.04,17.81,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2015,08/25/2022,22:50:59,SYM,13.58,1000.00,1000.00,0.00,0,23.94,-13.18,0.0,90.0,-36.69,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,20.36,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,45.04,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,50.26,0.0,0.0,100.0,73.15,0.0,89.6,26.28,0.0,0.0,0.0,0.0,0.25,22.85,0.0,54.66,0.0,50.0,0.0,-14.15,23.94,32.4,MULTI_STRATEGY,12.0,,-83.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.6,12.86,false,50.0,93.3,84.0
2016,08/25/2022,22:51:59,SYM,13.54,1000.00,1000.00,0.00,0,25.52,-53.18,0.0,90.0,-20.05,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,0.0,7.89,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,20.08,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,40.27,0.0,0.0,100.0,73.04,0.0,88.9,26.28,0.0,3.23,0.0,0.0,3.53,22.85,0.0,51.94,0.0,50.0,34.08,-5.49,25.52,32.4,MULTI_STRATEGY,12.0,,-92.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2017,08/25/2022,22:52:59,SYM,13.55,1000.00,1000.00,0.00,0,25.64,-73.18,0.0,90.0,-23.82,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,7.06,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,25.73,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,33.52,0.0,0.0,100.0,73.06,0.0,88.9,41.73,0.0,0.0,0.0,0.0,2.78,22.85,0.0,65.65,0.0,50.0,20.89,-7.66,25.64,32.4,MULTI_STRATEGY,12.0,,-90.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2018,08/25/2022,22:53:59,SYM,13.55,1000.00,1000.00,0.00,0,26.16,-83.18,0.0,90.0,-23.82,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,5.95,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,25.73,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,33.44,0.0,0.0,100.0,73.06,0.0,88.9,38.43,0.0,0.0,0.0,0.0,2.78,22.85,0.0,78.7,0.0,50.0,20.89,-7.66,26.16,32.4,MULTI_STRATEGY,12.0,,-90.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2019,08/25/2022,22:54:59,SYM,13.55,1000.00,1000.00,0.00,0,26.16,-83.18,0.0,90.0,-23.82,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,5.67,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,25.73,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,33.42,0.0,0.0,100.0,73.06,0.0,88.9,38.43,0.0,0.0,0.0,0.0,2.78,22.85,0.0,78.68,0.0,50.0,20.89,-7.66,26.16,32.4,MULTI_STRATEGY,12.0,,-90.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2020,08/25/2022,22:55:59,SYM,13.53,1000.00,1000.00,0.00,0,28.06,-83.18,0.0,90.0,-8.25,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,32.67,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,36.03,0.0,0.0,100.0,73.01,0.0,88.9,38.43,0.0,3.47,0.0,0.0,4.24,22.85,0.0,76.68,0.0,50.0,47.3,-2.9,28.06,32.4,MULTI_STRATEGY,12.0,,-99.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2021,08/25/2022,22:56:59,SYM,13.53,1000.00,1000.00,0.00,0,29.78,-83.18,0.0,90.0,-8.25,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,85.85,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,39.83,0.0,0.0,100.0,73.01,0.0,94.88,38.43,0.0,3.46,0.0,0.0,4.24,22.85,0.0,76.43,19.63,50.0,47.3,-2.9,29.78,32.4,MULTI_STRATEGY,12.0,,-99.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2022,08/25/2022,22:57:59,SYM,13.53,1000.00,1000.00,0.00,0,30.15,-93.18,0.0,90.0,-8.25,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,88.74,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,40.04,0.0,0.0,100.0,73.01,0.0,102.23,38.43,0.0,3.45,0.0,0.0,4.24,22.85,0.0,76.31,19.63,50.0,47.3,-2.9,30.15,32.4,MULTI_STRATEGY,12.0,,-99.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2023,08/25/2022,22:58:59,SYM,13.51,1000.00,1000.00,0.00,0,30.22,-93.18,0.0,90.0,-5.0,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,90.0,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,40.36,0.0,-27.57,100.0,72.95,0.0,98.44,38.43,0.0,3.44,0.0,0.0,0.0,22.85,0.0,74.3,27.76,50.0,73.79,4.01,30.22,32.4,MULTI_STRATEGY,12.0,,-99.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
2024,08/25/2022,22:59:59,SYM,13.52,1000.00,1000.00,0.00,0,29.92,-93.18,0.0,90.0,-6.58,90.0,-90.0,-90.0,90.0,90.0,90.0,0.0,-90.0,90.0,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BEAR_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,40.24,0.0,-28.96,100.0,72.98,0.0,98.44,51.5,0.0,3.72,0.0,0.0,0.0,22.85,0.0,75.08,23.7,50.0,60.53,1.05,29.92,32.4,MULTI_STRATEGY,12.0,,-99.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.18,11.34,BALANCED_EXIT_STRATEGY,4.0,,true,13.62,12.86,false,50.0,93.3,84.0
